Point_ID,Coarse,Clay,Sand,Silt,pH_CaCl2,pH_H20,EC,OC,CaCO3,P,N,K,LC,LU,NUTS_0,NUTS_1,NUTS_2,NUTS_3,LC0_Desc,LC1_Desc,LU1_Desc,x,y
"53842448",,,,,5.50,5.98,7.57,17.40,"0",20.80,1.90,375.50,E30,U112,RO,RO4,RO41,RO411,Grassland,Spontaneously re-vegetated surfaces,Fallow land,23.3697854400,44.2844337900
"53842528",,,,,6.70,7.04,16.81,16.70,"0",6.50,1.80,98.10,E20,U111,RO,RO4,RO41,RO412,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.5412289300,44.9924290900
"53842676",,,,,7.40,7.75,28.70,18.30,"122",6.20,2.40,542.60,B52,U111,RO,RO1,RO12,RO121,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),23.8738921000,46.3001687600
"53843780","11","16","46","38",4.40,4.77,11.07,13.20,"1",8.80,1.50,50.90,E20,U111,LV,LV0,LV00,LV005,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),27.2041763600,55.9709807700
"53843866",,,,,6.80,7.12,9.08,16.10,"3",13.10,1.60,132.00,B12,U111,LV,LV0,LV00,LV005,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),27.5482360200,56.7175857000
"53844566",,,,,3.80,4.89,16.09,47.70,"0",31.90,1.90,43.50,C23,U120,FI,FI1,FI1D,FI1D3,Woodland,Other coniferous woodland,Forestry,31.0740582500,62.7457571600
"53844580",,,,,3.60,3.91,17.61,134.00,"0",26.60,4.90,28.60,C32,U120,FI,FI1,FI1D,FI1D3,Woodland,Pine dominated mixed woodland,Forestry,31.1610449900,62.8652320100
"53861610",,,,,6.70,6.98,13.35,23.50,"2",19.10,1.90,241.20,D10,U420,EL,EL6,EL65,EL653,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,21.8879393000,36.8157873700
"53861684","29","40","19","40",7.10,7.41,9.50,35.30,"5",0.00,3.40,509.70,D10,U420,EL,EL6,EL65,EL651,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,22.0024524400,37.4788936700
"53861822","28","17","30","53",5.40,5.79,7.32,30.30,"0",10.30,2.40,178.00,C31,U120,EL,EL6,EL64,EL645,Woodland,Spruce dominated mixed woodland,Forestry,22.2245892000,38.7133997500
"53861876",,,,,7.60,7.89,14.11,11.70,"27",32.60,1.40,168.60,B12,U111,EL,EL6,EL64,EL644,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),22.3146902100,39.1957399200
"53861912",,,,,6.40,6.65,9.94,13.10,"0",15.60,1.20,469.10,E30,U111,EL,EL6,EL61,EL612,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),22.3757888700,39.5170768000
"53861930",,,,,7.80,8.10,25.40,12.50,"54",78.50,1.50,567.80,B16,U111,EL,EL6,EL61,EL612,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),22.4066532700,39.6776788200
"53862218",,,,,5.00,5.51,6.92,10.40,"0",9.30,1.10,120.10,B11,U111,BG,BG4,BG41,BG415,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),22.9307980700,42.2414377400
"53862246",,,,,6.10,6.36,24.00,15.60,"0",24.00,1.70,290.00,B11,U111,BG,BG4,BG41,BG414,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),22.9849834800,42.4901158400
"53862530",,,,,5.90,6.34,10.01,12.40,"0",10.80,1.80,113.20,E30,U112,RO,RO4,RO41,RO412,Grassland,Spontaneously re-vegetated surfaces,Fallow land,23.5705938600,45.0068570300
"53862602","7","7","48","44",3.80,3.92,13.62,34.40,"0",11.30,1.90,34.80,C21,U120,RO,RO1,RO12,RO126,Woodland,Spruce dominated coniferous woodland,Forestry,23.7302536200,45.6433242300
"53862692",,,,,6.50,6.86,22.10,22.90,"0",4.50,2.60,444.50,E10,U111,RO,RO1,RO12,RO121,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.9367586700,46.4380251500
"53862704",,,,,5.50,5.87,9.79,28.70,"1",6.00,2.60,229.80,B16,U111,RO,RO1,RO11,RO113,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),23.9648946100,46.5439115100
"53881726","31","22","35","43",6.90,7.05,41.20,58.10,"71",19.80,4.70,499.20,C10,U120,EL,EL6,EL63,EL632,Woodland,Broadleaved woodland,Forestry,22.0912232400,37.8520434100
"53881798",,,,,7.30,7.73,14.10,12.40,"6",4.40,1.40,74.10,E10,U111,EL,EL6,EL64,EL645,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.2077041500,38.4960085900
"53881820","28","31","17","52",7.10,7.54,5.88,5.30,"0",5.40,0.80,101.70,C21,U120,EL,EL6,EL64,EL645,Woodland,Spruce dominated coniferous woodland,Forestry,22.2439263600,38.6926300300
"53881888",,,,,7.00,7.18,17.32,11.20,"0",60.80,1.30,216.70,B34,U111,EL,EL6,EL61,EL612,Cropland,Cotton,Agriculture (excluding fallow land and kitchen gardens),22.3578036000,39.2999433600
"53881892","6","34","22","44",7.60,7.94,20.20,8.60,"77",17.00,1.40,129.90,B34,U111,EL,EL6,EL61,EL612,Cropland,Cotton,Agriculture (excluding fallow land and kitchen gardens),22.3645939300,39.3356477900
"53881902",,,,,7.50,7.86,19.18,17.00,"300",9.70,2.00,669.30,B12,U111,EL,EL6,EL61,EL612,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),22.3816149400,39.4248992600
"53882194","11","16","51","33",4.70,4.96,26.50,27.00,"0",19.40,1.90,145.50,C33,U120,BG,BG4,BG41,BG413,Woodland,Other mixed woodland,Forestry,22.9086369300,42.0251258900
"53882222",,,,,5.40,5.83,5.80,9.80,"0",10.40,0.80,79.80,C22,U120,BG,BG4,BG41,BG415,Woodland,Pine dominated coniferous woodland,Forestry,22.9624028500,42.2738752600
"53882230",,,,,5.70,6.08,9.89,20.70,"0",18.50,2.30,289.70,B11,U111,BG,BG4,BG41,BG415,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),22.9778744800,42.3449280300
"53882234",,,,,6.70,6.86,18.78,32.50,"3",5.90,3.20,408.90,E10,U420,BG,BG4,BG41,BG415,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,22.9856287500,42.3804513400
"53882276",,,,,5.60,5.98,14.80,23.40,"1",24.90,2.40,343.70,E20,U111,BG,BG4,BG41,BG412,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.0677987200,42.7533228800
"53882288",,,,,7.50,7.73,33.40,11.20,"394",13.80,3.40,477.00,E10,U111,BG,BG4,BG41,BG412,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.0915301100,42.8598164000
"53882320",,,,,4.30,4.87,6.05,19.40,"0",6.20,1.70,207.30,C33,U120,BG,BG3,BG31,BG312,Woodland,Other mixed woodland,Forestry,23.1553750200,43.1437100600
"53882662",,,,,7.40,8.03,11.50,5.60,"26",4.00,0.70,83.70,E20,U111,RO,RO1,RO12,RO121,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.8925624100,46.1698839200
"53884526",,,,,4.00,4.70,7.06,53.30,"0",25.20,3.60,48.20,C10,U120,FI,FI1,FI1D,FI1D3,Woodland,Broadleaved woodland,Forestry,30.9035686900,62.3935633200
"53901846",,,,,7.50,7.82,13.66,9.10,"1",42.50,1.20,299.20,B34,U111,EL,EL6,EL64,EL644,Cropland,Cotton,Agriculture (excluding fallow land and kitchen gardens),22.3098363100,38.9219991100
"53901864",,,,,7.20,7.49,14.62,19.60,"0",40.60,2.20,283.70,B52,U111,EL,EL6,EL64,EL644,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),22.3400437800,39.0827476700
"53901876",,,,,6.70,6.89,9.94,17.00,"0",10.60,2.00,135.20,E30,U112,EL,EL6,EL64,EL644,Grassland,Spontaneously re-vegetated surfaces,Fallow land,22.3602966100,39.1898884700
"53902178",,,,,5.20,5.56,14.92,26.80,"0",7.90,1.60,135.50,C22,U120,BG,BG4,BG41,BG413,Woodland,Pine dominated coniferous woodland,Forestry,22.9019312300,41.8798614900
"53902242","19","47","6","47",7.00,7.29,60.20,31.10,"46",10.30,4.00,270.80,B21,U111,BG,BG4,BG41,BG414,Cropland,Potatoes,Agriculture (excluding fallow land and kitchen gardens),23.0251407500,42.4483814700
"53902268",,,,,6.20,6.26,13.80,32.10,"1",20.90,3.10,734.00,E10,U111,BG,BG4,BG41,BG414,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.0760961800,42.6791927100
"53902362",,,,,4.40,4.66,12.07,13.00,"0",14.10,1.20,215.70,B11,U111,BG,BG3,BG31,BG312,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),23.2648135700,43.5129486800
"53902542",,,,,7.10,7.30,28.90,14.10,"5",6.70,1.70,134.20,E20,U111,RO,RO4,RO41,RO412,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.6469661100,45.1064225700
"53902632",,,,,5.90,6.49,7.70,18.20,"0",7.30,1.80,676.70,E30,U112,RO,RO1,RO12,RO126,Grassland,Spontaneously re-vegetated surfaces,Fallow land,23.8490082700,45.9016660700
"53902686",,,,,5.10,5.46,15.93,55.90,"0",5.60,5.30,480.50,E10,U111,RO,RO1,RO12,RO121,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.9739675300,46.3783396300
"53902728",,,,,6.00,6.37,16.14,35.20,"0",18.70,3.30,304.10,E30,U112,RO,RO1,RO11,RO113,Grassland,Spontaneously re-vegetated surfaces,Fallow land,24.0731661000,46.7488418900
"53902754",,,,,7.30,7.85,21.40,12.20,"73",7.20,1.50,198.90,B52,U111,RO,RO1,RO11,RO112,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),24.1354768100,46.9780937700
"53902836",,,,,5.10,5.73,8.63,23.20,"0",5.20,3.30,154.70,B71,U111,RO,RO1,RO11,RO114,Cropland,Apple fruit,Agriculture (excluding fallow land and kitchen gardens),24.3366522500,47.7005857800
"53903832",,,,,6.30,6.40,242.00,285.90,"0",40.10,23.00,168.90,C10,U120,LV,LV0,LV00,LV005,Woodland,Broadleaved woodland,Forestry,27.5048732000,56.4095363700
"53921640",,,,,6.60,6.93,80.00,55.20,"12",244.50,4.50,1258.30,B81,U111,EL,EL6,EL65,EL653,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),22.0003746400,37.0762378100
"53921652","14","21","42","37",6.80,7.00,43.70,41.50,"9",150.90,3.90,707.20,B81,U111,EL,EL6,EL65,EL653,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),22.0190354600,37.1837549800
"53921658",,,,,6.00,6.17,7.62,15.40,"0",9.40,1.80,186.50,B81,U111,EL,EL6,EL65,EL653,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),22.0283968700,37.2375056900
"53921802","30","30","18","53",7.30,7.60,20.50,52.90,"99",60.30,5.40,690.20,E20,U111,EL,EL6,EL64,EL645,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.2594362900,38.5259682700
"53921892",,,,,7.80,8.15,14.07,9.40,"33",8.50,1.10,241.90,B34,U111,EL,EL6,EL61,EL612,Cropland,Cotton,Agriculture (excluding fallow land and kitchen gardens),22.4102922200,39.3297707600
"53922004",,,,,7.90,8.70,78.20,11.10,"74",15.00,1.50,457.90,B34,U111,EL,EL5,EL52,EL525,Cropland,Cotton,Agriculture (excluding fallow land and kitchen gardens),22.6053713300,40.3285036800
"53922084",,,,,7.20,7.57,11.75,8.10,"1",33.40,1.00,181.70,B11,U111,EL,EL5,EL52,EL523,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),22.7499472500,41.0408506200
"53922288",,,,,7.10,7.26,35.10,28.40,"5",106.30,2.90,496.80,E30,U112,BG,BG4,BG41,BG412,Grassland,Spontaneously re-vegetated surfaces,Fallow land,23.1397761100,42.8535403400
"53922390",,,,,7.30,7.63,21.20,21.20,"31",11.30,2.10,171.90,B31,U111,BG,BG3,BG31,BG312,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),23.3469069500,43.7578888900
"53922490",,,,,5.90,6.23,6.09,10.20,"0",12.20,1.00,141.80,E20,U111,RO,RO4,RO41,RO412,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.5584913700,44.6432412100
"53922498",,,,,4.00,4.75,3.42,7.90,"0",22.80,0.60,121.00,C10,U120,RO,RO4,RO41,RO412,Woodland,Broadleaved woodland,Forestry,23.5757968800,44.7140158600
"53922760",,,,,5.00,5.63,4.15,19.40,"0",5.30,2.00,200.90,E10,U112,RO,RO1,RO11,RO112,Grassland,Grassland with sparse tree/shrub cover,Fallow land,24.1758649500,47.0275608800
"53922774",,,,,7.50,7.95,19.01,15.00,"105",5.40,2.00,260.70,B52,U111,RO,RO1,RO11,RO112,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),24.2098533800,47.1509509800
"53923834",,,,,5.80,6.20,10.01,16.70,"0",18.80,1.80,32.50,E20,U111,LV,LV0,LV00,LV005,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),27.5444744500,56.4225344900
"53923878",,,,,6.90,7.10,10.17,26.60,"3",20.50,2.50,112.70,B11,U111,LV,LV0,LV00,LV005,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),27.7247978100,56.8041007000
"53924550",,,,,3.00,3.85,45.70,514.70,"0",45.30,14.90,149.90,C22,U120,FI,FI1,FI1D,FI1D3,Woodland,Pine dominated coniferous woodland,Forestry,31.1239650300,62.5878456400
"53924556",,,,,3.30,4.20,59.90,512.90,"0",61.80,16.20,271.70,C22,U120,FI,FI1,FI1D,FI1D3,Woodland,Pine dominated coniferous woodland,Forestry,31.1609875700,62.6390402500
"53941666","37","15","45","41",7.20,7.26,67.50,46.70,"151",33.20,5.10,235.90,E10,U420,EL,EL6,EL65,EL651,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,22.0631083900,37.3063195500
"53941710","33","21","43","37",7.00,7.42,10.98,15.20,"3",0.00,1.60,74.70,C21,U120,EL,EL6,EL65,EL651,Woodland,Spruce dominated coniferous woodland,Forestry,22.1327243100,37.7002619100
"53941804","16","38","13","49",6.00,6.18,32.10,40.60,"1",8.20,4.30,301.90,E10,U111,EL,EL6,EL64,EL645,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.2853208900,38.5409366200
"53941810","31","20","34","46",7.20,7.38,64.30,80.00,"239",22.70,6.10,369.10,C21,U120,EL,EL6,EL64,EL645,Woodland,Spruce dominated coniferous woodland,Forestry,22.2952444400,38.5945542100
"53942070",,,,,7.00,7.32,16.56,5.60,"1",11.80,0.80,85.60,B53,U111,EL,EL5,EL52,EL523,Cropland,Other Leguminous  and mixtures for fodder,Agriculture (excluding fallow land and kitchen gardens),22.7477178400,40.9132187100
"53942254",,,,,7.20,7.39,27.60,34.60,"26",5.90,3.60,594.10,E10,U111,BG,BG4,BG41,BG414,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.0966009700,42.5486698400
"53942332",,,,,5.30,5.70,4.56,12.90,"0",8.40,1.30,127.90,E20,U111,BG,BG3,BG31,BG312,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.2523551400,43.2406415500
"53942344",,,,,5.20,5.65,6.50,18.00,"0",11.10,1.60,185.10,B31,U111,BG,BG3,BG31,BG312,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),23.2767535600,43.3470302100
"53942368",,,,,5.40,5.58,16.56,21.10,"0",31.40,2.00,295.60,B31,U111,BG,BG3,BG31,BG312,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),23.3259067800,43.5597530600
"53942506",,,,,5.60,5.98,18.40,50.70,"0",54.10,3.40,437.10,C10,U120,RO,RO4,RO41,RO412,Woodland,Broadleaved woodland,Forestry,23.6180644100,44.7815113500
"53942548",,,,,5.60,5.95,43.00,26.30,"0",13.70,2.80,204.90,E10,U111,RO,RO4,RO41,RO412,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.7103297800,45.1528822900
"53942614","9","14","36","50",4.30,4.52,36.80,24.90,"1",8.20,3.00,63.20,E30,U120,RO,RO1,RO12,RO126,Grassland,Spontaneously re-vegetated surfaces,Forestry,23.8586260100,45.7360275500
"53942622",,,,,4.00,4.28,46.00,29.70,"0",25.60,2.90,121.80,E10,U112,RO,RO1,RO12,RO126,Grassland,Grassland with sparse tree/shrub cover,Fallow land,23.8768822500,45.8066756200
"53942694",,,,,7.50,7.89,17.75,21.70,"111",0.00,3.10,340.10,D20,U420,RO,RO1,RO12,RO125,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,24.0440010700,46.4421572900
"53942718",,,,,7.20,7.51,13.37,30.10,"1",4.60,3.20,390.10,B52,U111,RO,RO1,RO12,RO125,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),24.1008556900,46.6538445000
"53942838",,,,,5.10,5.64,5.35,21.20,"0",5.00,2.50,228.20,C10,U120,RO,RO1,RO11,RO114,Woodland,Broadleaved woodland,Forestry,24.3941214000,47.7112342100
"53943778",,,,,5.90,6.03,10.43,16.30,"7",7.80,1.80,142.40,E20,U111,LV,LV0,LV00,LV005,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),27.3521785400,55.9321752700
"53943800",,,,,6.80,7.04,15.24,13.70,"1",16.60,1.40,19.50,E20,U111,LV,LV0,LV00,LV005,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),27.4393091200,56.1231591100
"53943854",,,,,5.70,5.89,252.00,388.20,"0",22.90,26.90,82.80,C31,U120,LV,LV0,LV00,LV005,Woodland,Spruce dominated mixed woodland,Forestry,27.6575537300,56.5916256100
"53961798","22","38","13","49",6.90,7.11,50.40,53.10,"22",9.10,5.70,711.10,E10,U111,EL,EL6,EL64,EL645,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.2979881100,38.4844051500
"53961824",,,,,6.90,7.04,25.30,65.30,"5",20.90,3.60,376.40,C21,U120,EL,EL6,EL64,EL645,Woodland,Spruce dominated coniferous woodland,Forestry,22.3411304900,38.7167216900
"53961906",,,,,7.70,7.98,16.62,20.60,"217",30.60,2.50,1139.30,B74,U111,EL,EL6,EL61,EL612,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),22.4799987400,39.4487942800
"53961946",,,,,7.20,7.67,10.86,3.10,"2",7.80,0.40,40.80,D10,U420,EL,EL6,EL61,EL612,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,22.5493232200,39.8055661100
"53962108",,,,,6.50,6.76,6.27,8.00,"0",19.40,0.80,59.20,B12,U111,EL,EL5,EL52,EL523,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),22.8412366800,41.2482802100
"53962180",,,,,5.30,5.46,44.00,28.80,"0",17.40,3.10,227.30,B75,U111,BG,BG4,BG41,BG413,Cropland,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens),22.9769959900,41.8883691400
"53962194",,,,,5.40,5.74,5.92,10.00,"0",5.30,1.10,73.00,E10,U111,BG,BG4,BG41,BG413,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.0038429000,42.0127523200
"53962198","12","7","66","27",5.30,5.89,6.79,5.80,"0",29.30,0.70,55.20,B82,U111,BG,BG4,BG41,BG413,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),23.0115407500,42.0482857000
"53962414",,,,,6.80,7.10,8.99,24.30,"0",8.20,2.40,173.80,E20,U111,RO,RO4,RO41,RO411,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),23.4460286200,43.9640465100
"53962450",,,,,4.90,5.44,4.79,16.00,"0",10.60,1.50,250.60,B12,U111,RO,RO4,RO41,RO411,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),23.5222060500,44.2827671300
"53962760",,,,,6.60,7.00,13.53,26.90,"0",17.80,2.80,516.40,B12,U111,RO,RO1,RO11,RO112,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),24.2276744400,47.0206911200
"53981758",,,,,7.20,7.55,14.44,40.60,"30",6.80,3.30,448.50,D10,U111,EL,EL6,EL63,EL632,Shrubland,Shrubland with sparse tree cover,Agriculture (excluding fallow land and kitchen gardens),22.2548827300,38.1239125300
"53981794",,,,,7.30,7.52,60.00,45.10,"186",11.90,4.50,238.90,E10,U410,EL,EL6,EL64,EL645,Grassland,Grassland with sparse tree/shrub cover,Abandoned areas,22.3139433100,38.4457433900
"53981826","27","26","24","50",6.00,6.30,11.03,81.90,"1",8.90,5.00,101.40,C21,U120,EL,EL6,EL64,EL644,Woodland,Spruce dominated coniferous woodland,Forestry,22.3671146600,38.7316614500
"53981866",,,,,7.60,7.91,15.14,13.30,"32",10.20,1.80,204.90,B52,U111,EL,EL6,EL64,EL644,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),22.4344857500,39.0888571200
"53981902",,,,,7.60,7.97,21.40,15.90,"134",15.20,1.70,552.20,B12,U111,EL,EL6,EL61,EL612,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),22.4959969700,39.4101430100
"53982258",,,,,5.20,5.70,8.62,23.60,"0",6.60,2.40,190.00,E30,U112,BG,BG4,BG41,BG414,Grassland,Spontaneously re-vegetated surfaces,Fallow land,23.1524970200,42.5778967700
"53982330",,,,,6.10,6.37,8.53,36.70,"0",18.70,3.50,293.90,C10,U120,BG,BG3,BG31,BG312,Woodland,Broadleaved woodland,Forestry,23.2968249500,43.2165515800
"53982456",,,,,4.60,5.16,5.72,14.70,"0",22.70,1.40,244.50,B31,U111,RO,RO4,RO41,RO411,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),23.5597256800,44.3326181200
"53982496",,,,,4.80,5.17,13.56,12.30,"0",14.30,1.50,164.90,B16,U111,RO,RO4,RO41,RO412,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),23.6460590300,44.6865093300
"53982726",,,,,7.50,7.81,36.90,36.40,"35",7.40,4.00,306.90,E20,U111,RO,RO1,RO12,RO125,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),24.1714612300,46.7175544100
"53982780",,,,,5.40,5.88,5.33,28.30,"0",6.00,2.60,262.90,E10,U112,RO,RO1,RO11,RO112,Grassland,Grassland with sparse tree/shrub cover,Fallow land,24.3024420400,47.1934710200
"53982784",,,,,4.60,5.27,2.88,19.50,"0",0.00,1.90,267.30,E20,U111,RO,RO1,RO11,RO112,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),24.3122663900,47.2287100000
"53983768",,,,,6.30,6.49,7.68,15.30,"0",9.00,1.70,155.80,E20,U111,LV,LV0,LV00,LV005,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),27.3750636000,55.8367375300
